,word,origin,full_name,Group
85628,thawing,enm,"English, Middle (1100-1500)",
85629,thawless,enm,"English, Middle (1100-1500)",
85630,thawy,enm,"English, Middle (1100-1500)",
85632,theanthropos,grc,"Greek, Ancient (to 1453)",
85633,theanthroposophy,grc,"Greek, Ancient (to 1453)",
85634,thearchy,lat,Latin,Latin
85635,theater,enm,"English, Middle (1100-1500)",
85636,theatral,lat,Latin,Latin
85637,theatre,fra,French,Latin
85638,theatreland,enm,"English, Middle (1100-1500)",
85639,theatreless,fra,French,Latin
85644,thecium,lat,Latin,Latin
85646,thede,enm,"English, Middle (1100-1500)",
85647,thedom,enm,"English, Middle (1100-1500)",
85648,thee,enm,"English, Middle (1100-1500)",
85649,theedom,enm,"English, Middle (1100-1500)",
85650,theft,ang,"English, Old (ca.450-1100)",
85651,theftbote,ang,"English, Old (ca.450-1100)",
85652,theftproof,ang,"English, Old (ca.450-1100)",
85656,theion,grc,"Greek, Ancient (to 1453)",
85658,theirself,enm,"English, Middle (1100-1500)",
85659,thematic,grc,"Greek, Ancient (to 1453)",
85660,thematically,grc,"Greek, Ancient (to 1453)",
85661,theme,fro,"French, Old (842-ca.1400)",
85662,themeable,fro,"French, Old (842-ca.1400)",
85663,themeless,fro,"French, Old (842-ca.1400)",
85664,then,enm,"English, Middle (1100-1500)",
85665,thenceafter,enm,"English, Middle (1100-1500)",
85666,thencefrom,enm,"English, Middle (1100-1500)",
85667,thenness,enm,"English, Middle (1100-1500)",
85670,theoconservatism,lat,Latin,Latin
85672,theocrat,grc,"Greek, Ancient (to 1453)",
85673,theocratic,grc,"Greek, Ancient (to 1453)",
85674,theocratical,grc,"Greek, Ancient (to 1453)",
85682,theologian,fro,"French, Old (842-ca.1400)",
85683,theologic,fro,"French, Old (842-ca.1400)",
85684,theological,fro,"French, Old (842-ca.1400)",
85686,theology,fro,"French, Old (842-ca.1400)",
85687,theomania,lat,Latin,Latin
85689,theonomy,grc,"Greek, Ancient (to 1453)",
85690,theopanism,grc,"Greek, Ancient (to 1453)",
85691,theopathy,grc,"Greek, Ancient (to 1453)",
85692,theophany,lat,Latin,Latin
85696,theophilanthropy,fra,French,Latin
85697,theophilosophic,xno,Anglo-Norman,Germanic
85698,theophilosophy,xno,Anglo-Norman,Germanic
85702,theopneust,grc,"Greek, Ancient (to 1453)",
85703,theorbo,ita,Italian,Latin
85704,theoretic,lat,Latin,Latin
85705,theoretical,lat,Latin,Latin
85706,theoretically,lat,Latin,Latin
85707,theoreticalness,lat,Latin,Latin
85708,theoric,fro,"French, Old (842-ca.1400)",
85711,theory,lat,Latin,Latin
85712,theoryless,lat,Latin,Latin
85713,theosis,lat,Latin,Latin
85714,theosophic,lat,Latin,Latin
85715,theosophically,lat,Latin,Latin
85716,theosophist,lat,Latin,Latin
85717,theosophy,lat,Latin,Latin
85718,theoterrorism,fro,"French, Old (842-ca.1400)",
85719,theotherapy,grc,"Greek, Ancient (to 1453)",
85720,therapeutic,lat,Latin,Latin
85721,therapy,grc,"Greek, Ancient (to 1453)",
85722,therapylike,grc,"Greek, Ancient (to 1453)",
85723,there,enm,"English, Middle (1100-1500)",
85724,there is nothing new under the sun,lat,Latin,Latin
85725,thereabout,enm,"English, Middle (1100-1500)",
85726,thereabouts,enm,"English, Middle (1100-1500)",
85727,thereagain,enm,"English, Middle (1100-1500)",
85729,thereanent,enm,"English, Middle (1100-1500)",
85730,therearound,enm,"English, Middle (1100-1500)",
85731,thereat,enm,"English, Middle (1100-1500)",
85732,therebeyond,ang,"English, Old (ca.450-1100)",
85733,therefor,enm,"English, Middle (1100-1500)",
85734,therefrom,enm,"English, Middle (1100-1500)",
85735,therein,ang,"English, Old (ca.450-1100)",
85736,thereinunder,ang,"English, Old (ca.450-1100)",
85737,theremid,enm,"English, Middle (1100-1500)",
85738,thereness,enm,"English, Middle (1100-1500)",
85740,thereover,enm,"English, Middle (1100-1500)",
85741,therethrough,enm,"English, Middle (1100-1500)",
85742,therethroughout,enm,"English, Middle (1100-1500)",
85743,thereto,enm,"English, Middle (1100-1500)",
85744,therewith,enm,"English, Middle (1100-1500)",
85745,therewithal,enm,"English, Middle (1100-1500)",
85746,therewithin,enm,"English, Middle (1100-1500)",
85750,thermobattery,frm,"French, Middle (ca.1400-1600)",
85751,thermocapillary,lat,Latin,Latin
85756,thermocompositional,lat,Latin,Latin
85758,thermocurrent,enm,"English, Middle (1100-1500)",
85763,thermoelectrometer,grc,"Greek, Ancient (to 1453)",
85764,thermogen,grc,"Greek, Ancient (to 1453)",
85771,thermojet,fra,French,Latin
85772,thermolabile,lat,Latin,Latin
85778,thermomechanics,lat,Latin,Latin
85779,thermometer,fra,French,Latin
85785,thermopane,enm,"English, Middle (1100-1500)",
85786,thermophile,lat,Latin,Latin
85788,thermoplastic,lat,Latin,Latin
85791,thermoregulate,lat,Latin,Latin
85792,thermoresistance,fra,French,Latin
85794,thermoscope,grc,"Greek, Ancient (to 1453)",
85800,thermostable,lat,Latin,Latin
85802,thermosynthesis,lat,Latin,Latin
85804,thermotaxis,grc,"Greek, Ancient (to 1453)",
85805,thermotension,frm,"French, Middle (ca.1400-1600)",
85806,thermotolerant,fro,"French, Old (842-ca.1400)",
85811,thesis,lat,Latin,Latin
85812,thetan,grc,"Greek, Ancient (to 1453)",
85813,thew,enm,"English, Middle (1100-1500)",
85814,they,enm,"English, Middle (1100-1500)",
85817,thick,enm,"English, Middle (1100-1500)",
85818,thickbill,ang,"English, Old (ca.450-1100)",
85820,thickhead,enm,"English, Middle (1100-1500)",
85822,thickish,enm,"English, Middle (1100-1500)",
85823,thickly,enm,"English, Middle (1100-1500)",
85824,thicknet,ang,"English, Old (ca.450-1100)",
85826,thickwit,enm,"English, Middle (1100-1500)",
85827,thickwitted,enm,"English, Middle (1100-1500)",
85828,thief,ang,"English, Old (ca.450-1100)",
85829,thieflike,ang,"English, Old (ca.450-1100)",
85830,thiefly,ang,"English, Old (ca.450-1100)",
85834,thig,enm,"English, Middle (1100-1500)",
85835,thigh master,ang,"English, Old (ca.450-1100)",
85839,thigmotaxis,grc,"Greek, Ancient (to 1453)",
85842,thimble,ang,"English, Old (ca.450-1100)",
85843,thimbleberry,enm,"English, Middle (1100-1500)",
85846,thimbleweed,ang,"English, Old (ca.450-1100)",
85847,thin,enm,"English, Middle (1100-1500)",
85849,thine,enm,"English, Middle (1100-1500)",
85862,think,enm,"English, Middle (1100-1500)",
85863,thinkability,enm,"English, Middle (1100-1500)",
85864,thinkable,enm,"English, Middle (1100-1500)",
85865,thinkableness,enm,"English, Middle (1100-1500)",
85866,thinker,enm,"English, Middle (1100-1500)",
85867,thinketh,enm,"English, Middle (1100-1500)",
85869,thinko,enm,"English, Middle (1100-1500)",
85870,thinness,enm,"English, Middle (1100-1500)",
85871,thinnet,ang,"English, Old (ca.450-1100)",
85872,thinnish,enm,"English, Middle (1100-1500)",
85873,thinspiration,fro,"French, Old (842-ca.1400)",
85875,thioacetate,lat,Latin,Latin
85877,thioacid,fra,French,Latin
85882,thiobacillus,lat,Latin,Latin
85887,thiocarbonate,fra,French,Latin
85891,thiocyanic,grc,"Greek, Ancient (to 1453)",
85906,thiol,lat,Latin,Latin
85911,thiopeptide,grc,"Greek, Ancient (to 1453)",
85919,third,ang,"English, Old (ca.450-1100)",
85922,thirdly,ang,"English, Old (ca.450-1100)",
85923,thirdness,ang,"English, Old (ca.450-1100)",
85924,thirl,enm,"English, Middle (1100-1500)",
85925,thirst,ang,"English, Old (ca.450-1100)",
85926,thirster,ang,"English, Old (ca.450-1100)",
85927,thirstless,ang,"English, Old (ca.450-1100)",
85928,thirteen,enm,"English, Middle (1100-1500)",
85929,thirteenfold,enm,"English, Middle (1100-1500)",
85930,thirteenish,enm,"English, Middle (1100-1500)",
85931,thirteenness,enm,"English, Middle (1100-1500)",
85933,thirteenpenny,ang,"English, Old (ca.450-1100)",
85936,thirty,ang,"English, Old (ca.450-1100)",
85937,thirtyish,ang,"English, Old (ca.450-1100)",
85938,thirtypenny,ang,"English, Old (ca.450-1100)",
85941,thistle,ang,"English, Old (ca.450-1100)",
85942,thistlelike,ang,"English, Old (ca.450-1100)",
85943,thistlewarp,ang,"English, Old (ca.450-1100)",
85944,thistly,ang,"English, Old (ca.450-1100)",
85945,thither,ang,"English, Old (ca.450-1100)",
85946,thithermost,ang,"English, Old (ca.450-1100)",
85947,thitherward,ang,"English, Old (ca.450-1100)",
85948,tho,enm,"English, Middle (1100-1500)",
85949,thobe,ara,Arabic,Arabic
85950,thole,enm,"English, Middle (1100-1500)",
85951,tholeiite,deu,German,Germanic
85952,tholeiitic,deu,German,Germanic
85953,tholemod,enm,"English, Middle (1100-1500)",
85954,tholos,grc,"Greek, Ancient (to 1453)",
85955,tholus,lat,Latin,Latin
85956,thong,enm,"English, Middle (1100-1500)",
85957,thonged,enm,"English, Middle (1100-1500)",
85958,thonging,enm,"English, Middle (1100-1500)",
85959,thongless,enm,"English, Middle (1100-1500)",
85960,thonglike,enm,"English, Middle (1100-1500)",
85961,thongy,enm,"English, Middle (1100-1500)",
85962,thonself,enm,"English, Middle (1100-1500)",
85963,thoracic,grc,"Greek, Ancient (to 1453)",
85964,thoracically,grc,"Greek, Ancient (to 1453)",
85965,thoracodorsal,lat,Latin,Latin
85966,thoracoplasty,grc,"Greek, Ancient (to 1453)",
85967,thorax,grc,"Greek, Ancient (to 1453)",
85970,thornback,enm,"English, Middle (1100-1500)",
85971,thornbill,ang,"English, Old (ca.450-1100)",
85972,thornbird,enm,"English, Middle (1100-1500)",
85973,thornen,enm,"English, Middle (1100-1500)",
85974,thornhog,enm,"English, Middle (1100-1500)",
85978,thorntail,enm,"English, Middle (1100-1500)",
85979,thorough,ang,"English, Old (ca.450-1100)",
85980,thoroughbrace,fro,"French, Old (842-ca.1400)",
85982,thoroughfare,enm,"English, Middle (1100-1500)",
85983,thoroughgo,enm,"English, Middle (1100-1500)",
85984,thoroughgoing,enm,"English, Middle (1100-1500)",
85985,thoroughgoingly,enm,"English, Middle (1100-1500)",
85986,thoroughly,ang,"English, Old (ca.450-1100)",
85987,thoroughness,ang,"English, Old (ca.450-1100)",
85989,thorp,enm,"English, Middle (1100-1500)",
85990,thorpe,ang,"English, Old (ca.450-1100)",
85992,thou,ang,"English, Old (ca.450-1100)",
85993,though,enm,"English, Middle (1100-1500)",
85994,thought,enm,"English, Middle (1100-1500)",
85995,thought process,fro,"French, Old (842-ca.1400)",
85996,thoughted,enm,"English, Middle (1100-1500)",
85997,thoughtform,enm,"English, Middle (1100-1500)",
85998,thoughtful,enm,"English, Middle (1100-1500)",
85999,thoughtfully,enm,"English, Middle (1100-1500)",
86000,thoughtfulness,enm,"English, Middle (1100-1500)",
86001,thoughtless,enm,"English, Middle (1100-1500)",
86002,thoughtlessly,enm,"English, Middle (1100-1500)",
86003,thoughtlessness,enm,"English, Middle (1100-1500)",
86004,thoughtlike,enm,"English, Middle (1100-1500)",
86005,thoughtscape,enm,"English, Middle (1100-1500)",
86006,thoughtsick,enm,"English, Middle (1100-1500)",
86007,thoughtworthy,enm,"English, Middle (1100-1500)",
86008,thousand,enm,"English, Middle (1100-1500)",
86009,thousandfold,ang,"English, Old (ca.450-1100)",
86010,thrall,ang,"English, Old (ca.450-1100)",
86011,thralldom,ang,"English, Old (ca.450-1100)",
86013,thread,enm,"English, Middle (1100-1500)",
86014,threadable,enm,"English, Middle (1100-1500)",
86016,threaden,enm,"English, Middle (1100-1500)",
86021,threadless,enm,"English, Middle (1100-1500)",
86022,threadsafe,enm,"English, Middle (1100-1500)",
86023,threadwork,enm,"English, Middle (1100-1500)",
86024,threap,enm,"English, Middle (1100-1500)",
86025,threat,ang,"English, Old (ca.450-1100)",
86028,threatful,ang,"English, Old (ca.450-1100)",
86029,threatfully,ang,"English, Old (ca.450-1100)",
86030,threatscape,ang,"English, Old (ca.450-1100)",
86031,threefin,enm,"English, Middle (1100-1500)",
86032,threefold,ang,"English, Old (ca.450-1100)",
86033,threefoldness,ang,"English, Old (ca.450-1100)",
86037,threepeat,fro,"French, Old (842-ca.1400)",
86038,threepenny,ang,"English, Old (ca.450-1100)",
86039,threequel,lat,Latin,Latin
86040,threeside,ang,"English, Old (ca.450-1100)",
86042,threnody,grc,"Greek, Ancient (to 1453)",
86044,threpe,enm,"English, Middle (1100-1500)",
86045,thresh,ang,"English, Old (ca.450-1100)",
86046,threshable,ang,"English, Old (ca.450-1100)",
86047,thresher,ang,"English, Old (ca.450-1100)",
86048,thresherman,ang,"English, Old (ca.450-1100)",
86049,threshermen,ang,"English, Old (ca.450-1100)",
86050,threshold,ang,"English, Old (ca.450-1100)",
86051,thresholdless,ang,"English, Old (ca.450-1100)",
86052,thriambus,grc,"Greek, Ancient (to 1453)",
86053,thrice,enm,"English, Middle (1100-1500)",
86054,thricely,enm,"English, Middle (1100-1500)",
86055,thrift,non,"Norse, Old",
86058,thrifting,non,"Norse, Old",
86059,thriftless,non,"Norse, Old",
86060,thriftlessly,non,"Norse, Old",
86061,thrill,ang,"English, Old (ca.450-1100)",
86062,thrillant,ang,"English, Old (ca.450-1100)",
86063,thrillcraft,ang,"English, Old (ca.450-1100)",
86067,thrillfest,ang,"English, Old (ca.450-1100)",
86070,thrilly,ang,"English, Old (ca.450-1100)",
86071,thring,enm,"English, Middle (1100-1500)",
86072,thrive,non,"Norse, Old",
86073,thriver,non,"Norse, Old",
86076,thro,enm,"English, Middle (1100-1500)",
86077,throat,enm,"English, Middle (1100-1500)",
86079,throatband,enm,"English, Middle (1100-1500)",
86080,throating,enm,"English, Middle (1100-1500)",
86081,throatlatch,enm,"English, Middle (1100-1500)",
86082,throatwort,enm,"English, Middle (1100-1500)",
86084,throe,enm,"English, Middle (1100-1500)",
86085,thrombocyte,lat,Latin,Latin
86092,thrombophilia,grc,"Greek, Ancient (to 1453)",
86100,throstle,ang,"English, Old (ca.450-1100)",
86101,throttle,enm,"English, Middle (1100-1500)",
86102,throttleable,enm,"English, Middle (1100-1500)",
86103,through,ang,"English, Old (ca.450-1100)",
86104,throughfall,enm,"English, Middle (1100-1500)",
86105,throughflow,ang,"English, Old (ca.450-1100)",
86106,throughgoing,enm,"English, Middle (1100-1500)",
86107,throughline,ang,"English, Old (ca.450-1100)",
86108,throughly,ang,"English, Old (ca.450-1100)",
86109,throughput,enm,"English, Middle (1100-1500)",
86110,throw,enm,"English, Middle (1100-1500)",
86111,throwable,enm,"English, Middle (1100-1500)",
86112,throwaway,ang,"English, Old (ca.450-1100)",
86113,throweth,enm,"English, Middle (1100-1500)",
86115,throwster,enm,"English, Middle (1100-1500)",
86119,thruput,enm,"English, Middle (1100-1500)",
86122,thrust,non,"Norse, Old",
86123,thrustest,non,"Norse, Old",
86125,thrustlike,non,"Norse, Old",
86126,thrutch,enm,"English, Middle (1100-1500)",
86128,thud,enm,"English, Middle (1100-1500)",
86135,thuluth,ara,Arabic,Arabic
86136,thumb,enm,"English, Middle (1100-1500)",
86137,thumbable,enm,"English, Middle (1100-1500)",
86138,thumbboard,enm,"English, Middle (1100-1500)",
86139,thumber,enm,"English, Middle (1100-1500)",
86141,thumbkin,enm,"English, Middle (1100-1500)",
86142,thumbless,enm,"English, Middle (1100-1500)",
86143,thumblike,enm,"English, Middle (1100-1500)",
86146,thumbstick,enm,"English, Middle (1100-1500)",
86150,thumri,hin,Hindi,Other
86151,thunder,ang,"English, Old (ca.450-1100)",
86153,thunderburst,enm,"English, Middle (1100-1500)",
86154,thunderclap,ang,"English, Old (ca.450-1100)",
86155,thundercunt,enm,"English, Middle (1100-1500)",
86156,thunderegg,enm,"English, Middle (1100-1500)",
86157,thunderless,ang,"English, Old (ca.450-1100)",
86158,thunderlight,enm,"English, Middle (1100-1500)",
86160,thunderous,ang,"English, Old (ca.450-1100)",
86161,thunderousness,ang,"English, Old (ca.450-1100)",
86162,thunderproof,ang,"English, Old (ca.450-1100)",
86163,thundersnow,enm,"English, Middle (1100-1500)",
86166,thunderstrike,ang,"English, Old (ca.450-1100)",
86167,thunderworm,ang,"English, Old (ca.450-1100)",
86168,thundery,ang,"English, Old (ca.450-1100)",
86169,thuris,grc,"Greek, Ancient (to 1453)",
86170,thurrock,enm,"English, Middle (1100-1500)",
86171,thurse,enm,"English, Middle (1100-1500)",
86172,thus,enm,"English, Middle (1100-1500)",
86173,thusly,enm,"English, Middle (1100-1500)",
86174,thuswise,enm,"English, Middle (1100-1500)",
86176,thwaite,non,"Norse, Old",
86177,thwart,non,"Norse, Old",
86179,thwartly,non,"Norse, Old",
86180,thwartness,non,"Norse, Old",
86181,thwartwise,non,"Norse, Old",
86182,thy,enm,"English, Middle (1100-1500)",
86183,thylacine,grc,"Greek, Ancient (to 1453)",
86185,thyme,grc,"Greek, Ancient (to 1453)",
86186,thymelike,grc,"Greek, Ancient (to 1453)",
86187,thymey,grc,"Greek, Ancient (to 1453)",
86188,thymopoiesis,grc,"Greek, Ancient (to 1453)",
86191,thyroglossal duct,lat,Latin,Latin
86192,thyroid,grc,"Greek, Ancient (to 1453)",
86194,thyroidectomize,grc,"Greek, Ancient (to 1453)",
86195,thyroidectomy,grc,"Greek, Ancient (to 1453)",
86196,thyroplasty,grc,"Greek, Ancient (to 1453)",
86200,thyrotoxin,lat,Latin,Latin
86201,thyrsus,lat,Latin,Latin
86205,tibial,lat,Latin,Latin
86207,tiburon,fra,French,Latin
86208,tic,fra,French,Latin
86209,ticcer,fra,French,Latin
86210,tick,ang,"English, Old (ca.450-1100)",
86211,tickable,ang,"English, Old (ca.450-1100)",
86213,ticket,fro,"French, Old (842-ca.1400)",
86214,ticketless,fro,"French, Old (842-ca.1400)",
86215,ticketlessness,fro,"French, Old (842-ca.1400)",
86216,tickle,enm,"English, Middle (1100-1500)",
86217,tickleness,enm,"English, Middle (1100-1500)",
86218,tickler,enm,"English, Middle (1100-1500)",
86220,ticklish,enm,"English, Middle (1100-1500)",
86221,ticklishly,enm,"English, Middle (1100-1500)",
86222,ticklishness,enm,"English, Middle (1100-1500)",
86223,tickseed,enm,"English, Middle (1100-1500)",
86224,ticky,ang,"English, Old (ca.450-1100)",
86225,ticky box,ang,"English, Old (ca.450-1100)",
86226,ticlike,fra,French,Latin
86227,tidal,enm,"English, Middle (1100-1500)",
86228,tide,enm,"English, Middle (1100-1500)",
86229,tideless,enm,"English, Middle (1100-1500)",
86230,tidelessness,enm,"English, Middle (1100-1500)",
86231,tidelike,enm,"English, Middle (1100-1500)",
86233,tidewaiter,enm,"English, Middle (1100-1500)",
86234,tideway,enm,"English, Middle (1100-1500)",
86235,tidology,enm,"English, Middle (1100-1500)",
86236,tidy,enm,"English, Middle (1100-1500)",
86237,tidytips,enm,"English, Middle (1100-1500)",
86238,tie,ang,"English, Old (ca.450-1100)",
86239,tiebar,enm,"English, Middle (1100-1500)",
86240,tiebeam,enm,"English, Middle (1100-1500)",
86241,tiebreak,enm,"English, Middle (1100-1500)",
86243,tierce,fro,"French, Old (842-ca.1400)",
86244,tiercel,frm,"French, Middle (ca.1400-1600)",
86245,tiercet,fra,French,Latin
86246,tiewig,ang,"English, Old (ca.450-1100)",
86247,tiff,enm,"English, Middle (1100-1500)",
86248,tiffish,enm,"English, Middle (1100-1500)",
86250,tiger,enm,"English, Middle (1100-1500)",
86251,tigerdom,enm,"English, Middle (1100-1500)",
86252,tigerfish,ang,"English, Old (ca.450-1100)",
86253,tigerhood,enm,"English, Middle (1100-1500)",
86255,tigerlike,enm,"English, Middle (1100-1500)",
86257,tigerwood,enm,"English, Middle (1100-1500)",
86258,tigery,enm,"English, Middle (1100-1500)",
86259,tight,enm,"English, Middle (1100-1500)",
86260,tightass,enm,"English, Middle (1100-1500)",
86261,tighten,ang,"English, Old (ca.450-1100)",
86263,tightish,enm,"English, Middle (1100-1500)",
86264,tightknit,enm,"English, Middle (1100-1500)",
86268,tightness,enm,"English, Middle (1100-1500)",
86269,tightwire,enm,"English, Middle (1100-1500)",
86270,tigon,fro,"French, Old (842-ca.1400)",
86271,tigrine,lat,Latin,Latin
86272,tiki,mri,,
86273,tikka,hin,Hindi,Other
86274,tikka masala,hin,Hindi,Other
86275,til,enm,"English, Middle (1100-1500)",
86276,tilak,san,Sanskrit,Other
86277,tilde,spa,Spanish; Castilian,Latin
86278,tile,ang,"English, Old (ca.450-1100)",
86280,tileless,ang,"English, Old (ca.450-1100)",
86281,tilelike,ang,"English, Old (ca.450-1100)",
86282,tilemaking,enm,"English, Middle (1100-1500)",
86283,tileset,enm,"English, Middle (1100-1500)",
86284,tilestone,enm,"English, Middle (1100-1500)",
86286,till,ang,"English, Old (ca.450-1100)",
86287,tillable,ang,"English, Old (ca.450-1100)",
