word,origin,full_name,Group,word_len
antidogmatic,fra,French,Latin,12
antidote,lat,Latin,Latin,8
antieconomic,lat,Latin,Latin,12
antieducation,lat,Latin,Latin,13
antieducational,lat,Latin,Latin,15
antiemotional,fra,French,Latin,13
antiemployee,fra,French,Latin,12
antiemployer,fra,French,Latin,12
antiequality,lat,Latin,Latin,12
antierosion,lat,Latin,Latin,11
antierotic,fra,French,Latin,10
antiethnic,fra,French,Latin,10
antievolution,lat,Latin,Latin,13
antiexploitation,fra,French,Latin,16
antiexport,lat,Latin,Latin,10
antifactory,lat,Latin,Latin,11
antifamily,lat,Latin,Latin,10
antifascism,ita,Italian,Latin,11
antifatigue,fra,French,Latin,11
antifebrile,lat,Latin,Latin,11
antifeminine,lat,Latin,Latin,12
antifilibuster,spa,Spanish; Castilian,Latin,14
antifoundationalist,lat,Latin,Latin,19
antifungus,lat,Latin,Latin,10
antigen,fra,French,Latin,7
antigene,deu,German,Germanic,8
antigentile,lat,Latin,Latin,11
antigraffiti,ita,Italian,Latin,12
antiguerrilla,spa,Spanish; Castilian,Latin,13
antihalation,lat,Latin,Latin,12
antihelicopter,fra,French,Latin,14
antihelium,lat,Latin,Latin,10
antihelix,lat,Latin,Latin,9
antihepatotoxic,fra,French,Latin,15
antiherbivore,lat,Latin,Latin,13
antiherpes,lat,Latin,Latin,10
antihypnotic,fra,French,Latin,12
antihysteric,lat,Latin,Latin,12
antiimport,ita,Italian,Latin,10
antiindustrial,fra,French,Latin,14
antiindustry,fra,French,Latin,12
antiinfective,lat,Latin,Latin,13
antiinsect,lat,Latin,Latin,10
antijacobin,fra,French,Latin,11
antijunta,spa,Spanish; Castilian,Latin,9
antilegal,lat,Latin,Latin,9
antileprosy,lat,Latin,Latin,11
antilesbian,lat,Latin,Latin,11
antileukemia,deu,German,Germanic,12
antiliterate,lat,Latin,Latin,12
antilottery,ita,Italian,Latin,11
antimacho,spa,Spanish; Castilian,Latin,9
antimalaria,ita,Italian,Latin,11
antimalware,lat,Latin,Latin,11
antimanic,lat,Latin,Latin,9
antimasonry,fra,French,Latin,11
antimateriel,fra,French,Latin,12
antimechanism,lat,Latin,Latin,13
antimercenary,lat,Latin,Latin,13
antimerger,lat,Latin,Latin,10
antimilitant,lat,Latin,Latin,12
antimilitary,fra,French,Latin,12
antimissile,lat,Latin,Latin,11
antimissionary,fra,French,Latin,14
antimnemonic,lat,Latin,Latin,12
antimoni,lat,Latin,Latin,8
antimosquito,spa,Spanish; Castilian,Latin,12
antimuseum,lat,Latin,Latin,10
antimusic,xno,Anglo-Norman,Germanic,9
antinatalism,lat,Latin,Latin,12
antinational,lat,Latin,Latin,12
antinationalism,lat,Latin,Latin,15
antinationalist,lat,Latin,Latin,15
antinegro,spa,Spanish; Castilian,Latin,9
antinepotism,ita,Italian,Latin,12
antineutrino,ita,Italian,Latin,12
antineutrophil,deu,German,Germanic,14
antinicotine,fra,French,Latin,12
antinihilism,deu,German,Germanic,12
antinode,lat,Latin,Latin,8
antinucleus,lat,Latin,Latin,11
antinutrient,lat,Latin,Latin,12
antiobesity,fra,French,Latin,11
antioncogene,deu,German,Germanic,12
antiopera,ita,Italian,Latin,9
antipaparazzi,ita,Italian,Latin,13
antiparasite,lat,Latin,Latin,12
antipartisan,fra,French,Latin,12
antipassive,fra,French,Latin,11
antipasto,ita,Italian,Latin,9
antipatent,lat,Latin,Latin,10
antipatico,ita,Italian,Latin,10
antipill,lat,Latin,Latin,8
antiplastic,lat,Latin,Latin,11
antipoem,lat,Latin,Latin,8
antipolitical,lat,Latin,Latin,13
antipop,lat,Latin,Latin,7
antipopular,lat,Latin,Latin,11
antipredation,lat,Latin,Latin,13
antiprism,lat,Latin,Latin,9
antiprogress,lat,Latin,Latin,12
antipropaganda,lat,Latin,Latin,14
antiprostitute,lat,Latin,Latin,14
antipsychological,fra,French,Latin,17
antipublic,xno,Anglo-Norman,Germanic,10
antipublicity,fra,French,Latin,13
antiquarian,lat,Latin,Latin,11
antiquarianize,lat,Latin,Latin,14
antiquary,lat,Latin,Latin,9
antique,fra,French,Latin,7
antiquely,fra,French,Latin,9
antiqueness,fra,French,Latin,11
antiquey,fra,French,Latin,8
antiquist,fra,French,Latin,9
antirabies,lat,Latin,Latin,10
antiracism,fra,French,Latin,10
antiradiation,lat,Latin,Latin,13
antiradical,fra,French,Latin,11
antiradio,lat,Latin,Latin,9
antirally,fra,French,Latin,9
antireferendum,lat,Latin,Latin,14
antiregular,xno,Anglo-Norman,Germanic,11
antirelationship,xno,Anglo-Norman,Germanic,16
antireligious,xno,Anglo-Norman,Germanic,13
antireligiousness,xno,Anglo-Norman,Germanic,17
antirepublican,fra,French,Latin,14
antiresistance,fra,French,Latin,14
antiresonant,lat,Latin,Latin,12
antirocket,fra,French,Latin,10
antisaccade,fra,French,Latin,11
antisacerdotal,lat,Latin,Latin,14
antisecular,lat,Latin,Latin,11
antisepalous,lat,Latin,Latin,12
antiseparatist,lat,Latin,Latin,14
antiserum,lat,Latin,Latin,9
antisexual,lat,Latin,Latin,10
antisexualist,lat,Latin,Latin,13
antisexuality,lat,Latin,Latin,13
antisoviet,rus,Russian,Other,10
antispace,xno,Anglo-Norman,Germanic,9
antispasticity,lat,Latin,Latin,14
antisquark,deu,German,Germanic,10
antistate,lat,Latin,Latin,9
antistatism,lat,Latin,Latin,11
antistatus,lat,Latin,Latin,10
antistigma,lat,Latin,Latin,10
antistimulus,lat,Latin,Latin,12
antistudent,lat,Latin,Latin,11
antistyle,fra,French,Latin,9
antisub,lat,Latin,Latin,7
antisubsidy,lat,Latin,Latin,11
antisudorific,lat,Latin,Latin,13
antisurveillance,fra,French,Latin,16
antisurvival,xno,Anglo-Norman,Germanic,12
antisyzygy,lat,Latin,Latin,10
antitaxation,lat,Latin,Latin,12
antitea,nld,Dutch;Flemish,Germanic,7
antitelevision,fra,French,Latin,14
antiterminate,lat,Latin,Latin,13
antitermination,lat,Latin,Latin,15
antiterrorist,fra,French,Latin,13
antitetanus,lat,Latin,Latin,11
antitheoretical,lat,Latin,Latin,15
antitherapeutic,lat,Latin,Latin,15
antitorque,lat,Latin,Latin,10
antitorture,lat,Latin,Latin,11
antitraditional,lat,Latin,Latin,15
antitrain,xno,Anglo-Norman,Germanic,9
antitranssexual,lat,Latin,Latin,15
antitruncation,lat,Latin,Latin,14
antiulcer,lat,Latin,Latin,9
antiurban,lat,Latin,Latin,9
antivaccination,lat,Latin,Latin,15
antivaccine,lat,Latin,Latin,11
antivertigo,lat,Latin,Latin,11
antivibration,fra,French,Latin,13
antivice,fra,French,Latin,8
antivideo,lat,Latin,Latin,9
antizyme,deu,German,Germanic,8
antizymic,deu,German,Germanic,9
antizymotic,deu,German,Germanic,11
antorbital,lat,Latin,Latin,10
antozone,deu,German,Germanic,8
antrin,sco,Scots,Other,6
antrum,lat,Latin,Latin,6
antumbra,lat,Latin,Latin,8
anudātta,san,Sanskrit,Other,8
anusvara,san,Sanskrit,Other,8
anxietude,lat,Latin,Latin,9
anxiety,lat,Latin,Latin,7
aortopulmonary,lat,Latin,Latin,14
aortorenal,lat,Latin,Latin,10
apace,lat,Latin,Latin,5
apache,fra,French,Latin,6
apachite,fra,French,Latin,8
apagoge,lat,Latin,Latin,7
apanage,fra,French,Latin,7
apartheid,afr,Afrikaans,Germanic,9
apartheidlike,afr,Afrikaans,Germanic,13
apatheist,fra,French,Latin,9
apathete,fra,French,Latin,8
apathetic,fra,French,Latin,9
apathetically,fra,French,Latin,13
apatheticness,fra,French,Latin,13
apathy,fra,French,Latin,6
aperturate,lat,Latin,Latin,10
aperture,lat,Latin,Latin,8
apex,lat,Latin,Latin,4
apheresis,lat,Latin,Latin,9
aphilanthropy,lat,Latin,Latin,13
aphilosophical,xno,Anglo-Norman,Germanic,14
aphrasia,lat,Latin,Latin,8
apical,lat,Latin,Latin,6
apically,lat,Latin,Latin,8
apicular,lat,Latin,Latin,8
apiculate,lat,Latin,Latin,9
apikoros,heb,Hebrew,Other,8
aplenty,xno,Anglo-Norman,Germanic,7
apocenter,fra,French,Latin,9
apocopate,lat,Latin,Latin,9
apolitically,lat,Latin,Latin,12
apologetic,fra,French,Latin,10
apologetically,fra,French,Latin,14
apologeticism,fra,French,Latin,13
apologeticness,fra,French,Latin,14
apologetics,lat,Latin,Latin,11
apologise,fra,French,Latin,9
apologist,fra,French,Latin,9
apologizable,fra,French,Latin,12
apologization,fra,French,Latin,13
apologize,fra,French,Latin,9
apologizer,fra,French,Latin,10
apologue,fra,French,Latin,8
apology,fra,French,Latin,7
apophony,fra,French,Latin,8
apoplectic,fra,French,Latin,10
apoplectically,fra,French,Latin,14
aporetic,fra,French,Latin,8
aporia,lat,Latin,Latin,6
aposiopesis,lat,Latin,Latin,11
apostasy,lat,Latin,Latin,8
apostate,lat,Latin,Latin,8
apostatic,lat,Latin,Latin,9
apostil,fra,French,Latin,7
apostille,fra,French,Latin,9
apostolic,lat,Latin,Latin,9
apostolicity,lat,Latin,Latin,12
apostrophe,fra,French,Latin,10
apostrophize,fra,French,Latin,12
apozem,lat,Latin,Latin,6
app,lat,Latin,Latin,3
appanage,fra,French,Latin,8
appanagist,fra,French,Latin,10
apparatchik,rus,Russian,Other,11
apparate,lat,Latin,Latin,8
apparation,lat,Latin,Latin,10
apparatus,lat,Latin,Latin,9
apparent,fra,French,Latin,8
apparently,fra,French,Latin,10
apparition,fra,French,Latin,10
apparitionist,fra,French,Latin,13
apparitor,lat,Latin,Latin,9
appeach,xno,Anglo-Norman,Germanic,7
appearance,fra,French,Latin,10
appellate,lat,Latin,Latin,9
appellatory,lat,Latin,Latin,11
appendectomy,lat,Latin,Latin,12
appendicitis,lat,Latin,Latin,12
appendicle,lat,Latin,Latin,10
appendix,lat,Latin,Latin,8
appendixless,lat,Latin,Latin,12
appetence,fra,French,Latin,9
appetible,lat,Latin,Latin,9
appetition,lat,Latin,Latin,10
applaud,lat,Latin,Latin,7
applaudable,lat,Latin,Latin,11
applet,lat,Latin,Latin,6
applicable,lat,Latin,Latin,10
applicably,lat,Latin,Latin,10
applicant,lat,Latin,Latin,9
application,lat,Latin,Latin,11
applicational,lat,Latin,Latin,13
applicationwide,lat,Latin,Latin,15
applique,fra,French,Latin,8
appointee,fra,French,Latin,9
appose,fra,French,Latin,6
apposite,lat,Latin,Latin,8
appositely,lat,Latin,Latin,10
appreciable,fra,French,Latin,11
appreciably,fra,French,Latin,11
appreciation,fra,French,Latin,12
apprehension,lat,Latin,Latin,12
apprenticeage,fra,French,Latin,13
apprise,fra,French,Latin,7
approbative,lat,Latin,Latin,11
appropinquation,lat,Latin,Latin,15
approximable,lat,Latin,Latin,12
approximate,lat,Latin,Latin,11
approximateness,lat,Latin,Latin,15
appurtenance,xno,Anglo-Norman,Germanic,12
apres,fra,French,Latin,5
apropos,fra,French,Latin,7
après,fra,French,Latin,5
apt,fra,French,Latin,3
aptable,lat,Latin,Latin,7
aptitude,lat,Latin,Latin,8
aptly,fra,French,Latin,5
aptonym,fra,French,Latin,7
aptote,lat,Latin,Latin,6
aptotic,lat,Latin,Latin,7
aptronym,fra,French,Latin,8
aptronymic,fra,French,Latin,10
apud,lat,Latin,Latin,4
apyretic,lat,Latin,Latin,8
apéritif,fra,French,Latin,8
aqua,lat,Latin,Latin,4
aquadynamic,fra,French,Latin,11
aquaholic,lat,Latin,Latin,9
aquarelle,fra,French,Latin,9
aquarium,lat,Latin,Latin,8
aquariumlike,lat,Latin,Latin,12
aquavit,lat,Latin,Latin,7
aquifer,lat,Latin,Latin,7
aquiline,lat,Latin,Latin,8
araba,rus,Russian,Other,5
arabesque,fra,French,Latin,9
arabesqued,fra,French,Latin,10
arachidic,lat,Latin,Latin,9
arachidonic,lat,Latin,Latin,11
arachidoyl,lat,Latin,Latin,10
arachnerd,fra,French,Latin,9
arachnid,fra,French,Latin,8
araeostyle,lat,Latin,Latin,10
arak,ara,Arabic,Arabic,4
arame,jpn,Japanese,Japanese,5
araneous,lat,Latin,Latin,8
arariba,por,Portuguese,Latin,7
arbitrage,fra,French,Latin,9
arbitral,fra,French,Latin,8
arbitrate,lat,Latin,Latin,9
arborary,lat,Latin,Latin,8
arboreal,lat,Latin,Latin,8
arboreality,lat,Latin,Latin,11
arboresce,lat,Latin,Latin,9
arborescence,fra,French,Latin,12
arboretum,lat,Latin,Latin,9
arborvitae,lat,Latin,Latin,10
arbustive,lat,Latin,Latin,9
arc,lat,Latin,Latin,3
arcade,fra,French,Latin,6
arcadelike,fra,French,Latin,10
arcader,fra,French,Latin,7
arcane,lat,Latin,Latin,6
archaeomalacology,fra,French,Latin,17
archangel,lat,Latin,Latin,9
archchemic,lat,Latin,Latin,10
archconservatism,lat,Latin,Latin,16
archdean,xno,Anglo-Norman,Germanic,8
archdiocese,lat,Latin,Latin,11
archduchy,fra,French,Latin,9
archicortex,lat,Latin,Latin,11
archidiaconal,lat,Latin,Latin,13
archiepiscopacy,lat,Latin,Latin,15
archimage,lat,Latin,Latin,9
archimandrite,lat,Latin,Latin,13
archimime,lat,Latin,Latin,9
archipallium,lat,Latin,Latin,12
archipelago,ita,Italian,Latin,11
architect,fra,French,Latin,9
architectress,fra,French,Latin,13
archivable,fra,French,Latin,10
archive,fra,French,Latin,7
archiver,fra,French,Latin,8
archosaur,lat,Latin,Latin,9
archosaurian,lat,Latin,Latin,12
archpresbyter,lat,Latin,Latin,13
archpresbytery,lat,Latin,Latin,14
archrival,lat,Latin,Latin,9
archrivalry,lat,Latin,Latin,11
archtreasurer,xno,Anglo-Norman,Germanic,13
archæolatry,lat,Latin,Latin,11
arclet,lat,Latin,Latin,6
arcsecant,lat,Latin,Latin,9
arcsecond,lat,Latin,Latin,9
arcsine,lat,Latin,Latin,7
arctangent,lat,Latin,Latin,10
arcuation,lat,Latin,Latin,9
arcubalister,lat,Latin,Latin,12
ardor,xno,Anglo-Norman,Germanic,5
arduous,lat,Latin,Latin,7
arduously,lat,Latin,Latin,9
area,lat,Latin,Latin,4
areaway,lat,Latin,Latin,7
areawide,lat,Latin,Latin,8
arefaction,lat,Latin,Latin,10
areligious,xno,Anglo-Norman,Germanic,10
arena,lat,Latin,Latin,5
arenaceous,lat,Latin,Latin,10
arenalike,lat,Latin,Latin,9
arenarious,lat,Latin,Latin,10
arendator,lat,Latin,Latin,9
arenose,lat,Latin,Latin,7
areola,lat,Latin,Latin,6
arepa,spa,Spanish; Castilian,Latin,5
argentate,lat,Latin,Latin,9
argentry,fra,French,Latin,8
argillous,lat,Latin,Latin,9
arginine,deu,German,Germanic,8
argipressin,deu,German,Germanic,11
argot,fra,French,Latin,5
arguendo,lat,Latin,Latin,8
argumentable,lat,Latin,Latin,12
argutation,lat,Latin,Latin,10
argute,lat,Latin,Latin,6
argutely,lat,Latin,Latin,8
arhat,san,Sanskrit,Other,5
aria,ita,Italian,Latin,4
arialike,ita,Italian,Latin,8
aridity,fra,French,Latin,7
arietation,lat,Latin,Latin,10
arietta,ita,Italian,Latin,7
ariette,fra,French,Latin,7
ariose,ita,Italian,Latin,6
aristocrat,fra,French,Latin,10
aristocratic,fra,French,Latin,12
aristocratical,fra,French,Latin,14
aristocratically,fra,French,Latin,16
aristocraticalness,fra,French,Latin,18
aristocratism,fra,French,Latin,13
armament,lat,Latin,Latin,8
armamentary,lat,Latin,Latin,11
armiger,lat,Latin,Latin,7
armigerous,lat,Latin,Latin,10
armipotence,lat,Latin,Latin,11
armipotent,lat,Latin,Latin,10
armistice,fra,French,Latin,9
armoire,fra,French,Latin,7
armozeen,fra,French,Latin,8
armure,xno,Anglo-Norman,Germanic,6
arnica,lat,Latin,Latin,6
arnicin,lat,Latin,Latin,7
arnicine,lat,Latin,Latin,8
arrack,ara,Arabic,Arabic,6
arraign,fra,French,Latin,7
arraigner,fra,French,Latin,9
arrangement,fra,French,Latin,11
arrastão,por,Portuguese,Latin,8
arreption,lat,Latin,Latin,9
arrestation,fra,French,Latin,11
arriere,fra,French,Latin,7
arrivederci,ita,Italian,Latin,11
arriviste,fra,French,Latin,9
arrogancy,lat,Latin,Latin,9
arrogate,lat,Latin,Latin,8
arrondissement,fra,French,Latin,14
arrose,fra,French,Latin,6
arrosion,lat,Latin,Latin,8
arroyo,spa,Spanish; Castilian,Latin,6
arsenal,ita,Italian,Latin,7
artemisia,lat,Latin,Latin,9
arteriac,lat,Latin,Latin,8
arteriotomy,lat,Latin,Latin,11
artesian,fra,French,Latin,8
arthritic,lat,Latin,Latin,9
arthritically,lat,Latin,Latin,13
arthropod,lat,Latin,Latin,9
articulable,lat,Latin,Latin,11
articulate,lat,Latin,Latin,10
articulator,lat,Latin,Latin,11
artifice,fra,French,Latin,8
artificer,fra,French,Latin,9
artificious,lat,Latin,Latin,11
artisan,fra,French,Latin,7
artisanal,fra,French,Latin,9
artisanry,fra,French,Latin,9
artisanship,fra,French,Latin,11
artist,fra,French,Latin,6
artistdom,fra,French,Latin,9
artistic,fra,French,Latin,8
artistically,fra,French,Latin,12
artistry,fra,French,Latin,8
arundineous,lat,Latin,Latin,11
arête,fra,French,Latin,5
as,lat,Latin,Latin,2
asana,san,Sanskrit,Other,5
ascendible,lat,Latin,Latin,10
ascension,lat,Latin,Latin,9
ascensional,lat,Latin,Latin,11
ascian,lat,Latin,Latin,6
ascriptitious,lat,Latin,Latin,13
asepalous,lat,Latin,Latin,9
asexual,lat,Latin,Latin,7
asexuality,lat,Latin,Latin,10
asexually,lat,Latin,Latin,9
ashitori,jpn,Japanese,Japanese,8
ashram,san,Sanskrit,Other,6
asine,fra,French,Latin,5
asinego,lat,Latin,Latin,7
asinine,lat,Latin,Latin,7
asinineness,lat,Latin,Latin,11
askile,lat,Latin,Latin,6
asomatous,lat,Latin,Latin,9
asparagus,lat,Latin,Latin,9
asparaguslike,lat,Latin,Latin,13
aspect,lat,Latin,Latin,6
aspectable,lat,Latin,Latin,10
aspection,lat,Latin,Latin,9
aspectual,lat,Latin,Latin,9
asper,lat,Latin,Latin,5
asperate,lat,Latin,Latin,8
asperges,lat,Latin,Latin,8
aspergillum,lat,Latin,Latin,11
aspersion,lat,Latin,Latin,9
aspersorium,lat,Latin,Latin,11
aspherical,lat,Latin,Latin,10
asphyxiation,lat,Latin,Latin,12
aspirant,fra,French,Latin,8
aspirate,lat,Latin,Latin,8
aspiration,lat,Latin,Latin,10
aspirational,lat,Latin,Latin,12
aspirationally,lat,Latin,Latin,14
aspis,lat,Latin,Latin,5
assafoetida,lat,Latin,Latin,11
assation,fra,French,Latin,8
assay,xno,Anglo-Norman,Germanic,5
assayable,xno,Anglo-Norman,Germanic,9
assecuration,lat,Latin,Latin,12
assecure,lat,Latin,Latin,8
assecution,fra,French,Latin,10
assemblage,fra,French,Latin,10
assentation,lat,Latin,Latin,11
assert,lat,Latin,Latin,6
assertable,lat,Latin,Latin,10
asserter,lat,Latin,Latin,8
assertive,lat,Latin,Latin,9
assertiveness,lat,Latin,Latin,13
assertory,lat,Latin,Latin,9
assession,lat,Latin,Latin,9
asset,xno,Anglo-Norman,Germanic,5
assets,xno,Anglo-Norman,Germanic,6
asseveration,lat,Latin,Latin,12
asseverational,lat,Latin,Latin,14
assibilate,lat,Latin,Latin,10
assiduate,lat,Latin,Latin,9
assiduous,lat,Latin,Latin,9
assiduously,lat,Latin,Latin,11
assiduousness,lat,Latin,Latin,13
assignat,fra,French,Latin,8
assimilate,lat,Latin,Latin,10
assimulation,lat,Latin,Latin,12
assise,fra,French,Latin,6
assist,fra,French,Latin,6
assistant,fra,French,Latin,9
assistantly,fra,French,Latin,11
assistantship,fra,French,Latin,13
assister,fra,French,Latin,8
assistful,fra,French,Latin,9
assistive,fra,French,Latin,9
assistless,fra,French,Latin,10
assize,fra,French,Latin,6
association,lat,Latin,Latin,11
associational,lat,Latin,Latin,13
associationist,lat,Latin,Latin,14
assoil,xno,Anglo-Norman,Germanic,6
assonance,fra,French,Latin,9
assuetude,lat,Latin,Latin,9
assume,lat,Latin,Latin,6
assumpt,lat,Latin,Latin,7
assurgency,lat,Latin,Latin,10
assurgent,lat,Latin,Latin,9
astable,lat,Latin,Latin,7
astaghfirullah,ara,Arabic,Arabic,14
asteismus,lat,Latin,Latin,9
aster,lat,Latin,Latin,5
asterisk,lat,Latin,Latin,8
astika,san,Sanskrit,Other,6
astipulation,lat,Latin,Latin,12
astomatous,lat,Latin,Latin,10
astral,lat,Latin,Latin,6
astroballistic,lat,Latin,Latin,14
astrochemical,lat,Latin,Latin,13
astrodome,lat,Latin,Latin,9
astronautical,lat,Latin,Latin,13
astronavigation,lat,Latin,Latin,15
astronuclear,lat,Latin,Latin,12
astrostatistics,deu,German,Germanic,15
astructive,lat,Latin,Latin,10
astute,lat,Latin,Latin,6
astuteness,lat,Latin,Latin,10
asymmetry,lat,Latin,Latin,9
atabal,spa,Spanish; Castilian,Latin,6
ataman,rus,Russian,Other,6
atari,jpn,Japanese,Japanese,5
ataunt,fra,French,Latin,6
atavism,fra,French,Latin,7
atavistic,fra,French,Latin,9
atavistically,fra,French,Latin,13
ateji,jpn,Japanese,Japanese,5
atelier,fra,French,Latin,7
atheist,fra,French,Latin,7
atheistical,fra,French,Latin,11
atheistick,fra,French,Latin,10
athenaeum,lat,Latin,Latin,9
atheoretical,lat,Latin,Latin,12
atherectomy,lat,Latin,Latin,11
atheroma,lat,Latin,Latin,8
atman,san,Sanskrit,Other,5
atmosphere,lat,Latin,Latin,10
atmospheric,lat,Latin,Latin,11
atmospherology,lat,Latin,Latin,14
atole,spa,Spanish; Castilian,Latin,5
atony,lat,Latin,Latin,5
atpatruus,lat,Latin,Latin,9
atrabilarian,lat,Latin,Latin,12
atrabilarious,lat,Latin,Latin,13
atrabilariousness,lat,Latin,Latin,17
atrabilious,lat,Latin,Latin,11
atrabiliousness,lat,Latin,Latin,15
atrist,fra,French,Latin,6
atrium,lat,Latin,Latin,6
atrocious,lat,Latin,Latin,9
atrociously,lat,Latin,Latin,11
atrophic,fra,French,Latin,8
atrophy,fra,French,Latin,7
atscape,lat,Latin,Latin,7
att,lao,Lao,Other,3
attacca,ita,Italian,Latin,7
attachment,fra,French,Latin,10
attaché,fra,French,Latin,7
attack,fra,French,Latin,6
attackable,fra,French,Latin,10
attackee,fra,French,Latin,8
attacklike,fra,French,Latin,10
attain,xno,Anglo-Norman,Germanic,6
attainder,xno,Anglo-Norman,Germanic,9
attainest,xno,Anglo-Norman,Germanic,9
attaineth,xno,Anglo-Norman,Germanic,9
attar,fas,Persian,Other,5
attenuate,lat,Latin,Latin,9
attenuation,lat,Latin,Latin,11
atterrate,ita,Italian,Latin,9
attinge,lat,Latin,Latin,7
attitude,fra,French,Latin,8
attituded,fra,French,Latin,9
attogram,fra,French,Latin,8
attometre,fra,French,Latin,9
attract,lat,Latin,Latin,7
attractancy,lat,Latin,Latin,11
attractive,lat,Latin,Latin,10
attractively,lat,Latin,Latin,12
attractiveness,lat,Latin,Latin,14
attrite,lat,Latin,Latin,7
attriter,lat,Latin,Latin,8
attrition,lat,Latin,Latin,9
atypia,lat,Latin,Latin,6
atypical,lat,Latin,Latin,8
atypically,lat,Latin,Latin,10
au contraire,fra,French,Latin,12
au fait,fra,French,Latin,7
au naturel,fra,French,Latin,10
au pair,fra,French,Latin,7
auction,lat,Latin,Latin,7
auctionable,lat,Latin,Latin,11
auctionary,lat,Latin,Latin,10
auctioneer,lat,Latin,Latin,10
auctionlike,lat,Latin,Latin,11
audacious,lat,Latin,Latin,9
audacity,lat,Latin,Latin,8
audax,lat,Latin,Latin,5
audi alteram partem,lat,Latin,Latin,19
audial,lat,Latin,Latin,6
audience,fra,French,Latin,8
audienceless,fra,French,Latin,12
audient,lat,Latin,Latin,7
audio,lat,Latin,Latin,5
audiology,lat,Latin,Latin,9
audiometric,fra,French,Latin,11
audiophile,lat,Latin,Latin,10
audiotape,lat,Latin,Latin,9
audit,lat,Latin,Latin,5
auditee,lat,Latin,Latin,7
audition,lat,Latin,Latin,8
auditor,lat,Latin,Latin,7
auditorium,lat,Latin,Latin,10
auditorship,lat,Latin,Latin,11
auditory,lat,Latin,Latin,8
auditress,lat,Latin,Latin,9
aufwuch,deu,German,Germanic,7
augend,lat,Latin,Latin,6
augur,lat,Latin,Latin,5
auguration,lat,Latin,Latin,10
augurial,lat,Latin,Latin,8
augurship,lat,Latin,Latin,9
augury,lat,Latin,Latin,6
auguste,fra,French,Latin,7
augustly,lat,Latin,Latin,8
aul,rus,Russian,Other,3
aula,lat,Latin,Latin,4
auletic,lat,Latin,Latin,7
aura,lat,Latin,Latin,4
auraless,lat,Latin,Latin,8
auralike,lat,Latin,Latin,8
aureola,lat,Latin,Latin,7
aureole,lat,Latin,Latin,7
aureoled,lat,Latin,Latin,8
aureus,lat,Latin,Latin,6
auricle,lat,Latin,Latin,7
auricula,lat,Latin,Latin,8
auricular,lat,Latin,Latin,9
auricularia,lat,Latin,Latin,11
auricularly,lat,Latin,Latin,11
aurigal,lat,Latin,Latin,7
aurigation,lat,Latin,Latin,10
aurin,lat,Latin,Latin,5
aurochs,deu,German,Germanic,7
aurora australis,lat,Latin,Latin,16
